timestamp,llm_provider,llm_model,code_sample,crate_name_correct,year_correct,has_cve_correct,cve_tp,cve_fn,cve_fp
2025-05-27T20:55:52.631151+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/fixed-crate,True,True,True,[],['CVE-2020-25793'],['CVE-2021-25003']
2025-05-27T20:56:04.307572+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/fixed-file,True,True,False,[],['CVE-2020-25793'],[]
2025-05-27T20:56:15.053901+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/fixed-function,True,True,False,[],['CVE-2020-25793'],[]
2025-05-27T20:56:22.583496+00:00,anthropic,claude-sonnet-4-20250514,vuln-0024/vuln-crate,True,True,True,[],['CVE-2020-35892'],['CVE-2021-45710']
2025-05-27T20:56:30.348462+00:00,anthropic,claude-sonnet-4-20250514,vuln-0024/vuln-function,True,True,False,[],['CVE-2020-35892'],[]
2025-05-27T20:56:40.252344+00:00,anthropic,claude-sonnet-4-20250514,vuln-0024/fixed-crate,True,True,True,[],['CVE-2020-35892'],['CVE-2021-45710']
2025-05-27T20:56:46.802275+00:00,anthropic,claude-sonnet-4-20250514,vuln-0024/fixed-function,True,True,True,[],['CVE-2020-35892'],['CVE-2020-35919']
2025-05-27T20:56:58.984954+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/vuln-crate,True,True,True,[],['CVE-2023-50711'],['CVE-2022-0028']
2025-05-27T20:57:08.929779+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/vuln-file,True,True,True,[],['CVE-2023-50711'],['CVE-2021-26951']
2025-05-27T20:57:19.519543+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/vuln-function,True,True,True,[],['CVE-2023-50711'],['CVE-2021-26951']
2025-05-27T20:57:30.578185+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/fixed-crate,True,True,True,[],['CVE-2023-50711'],['CVE-2022-0928']
2025-05-27T20:57:42.220635+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/fixed-file,True,True,True,[],['CVE-2023-50711'],['CVE-2021-26951']
2025-05-27T20:57:52.671581+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/fixed-function,True,True,True,[],['CVE-2023-50711'],['CVE-2022-0461']
2025-05-27T20:58:02.771365+00:00,anthropic,claude-sonnet-4-20250514,vuln-0027/vuln-crate,True,True,False,[],['CVE-2018-20992'],[]
2025-05-27T20:58:13.152805+00:00,anthropic,claude-sonnet-4-20250514,vuln-0027/vuln-file,True,True,False,[],['CVE-2018-20992'],[]
2025-05-27T20:58:22.377826+00:00,anthropic,claude-sonnet-4-20250514,vuln-0027/fixed-crate,True,True,False,[],['CVE-2018-20992'],[]
2025-05-27T20:58:34.326108+00:00,anthropic,claude-sonnet-4-20250514,vuln-0027/fixed-file,True,True,False,[],['CVE-2018-20992'],[]
2025-05-27T20:58:43.535437+00:00,anthropic,claude-sonnet-4-20250514,vuln-0028/vuln-crate,True,True,False,[],['CVE-2019-16141'],[]
2025-05-27T20:58:52.348823+00:00,anthropic,claude-sonnet-4-20250514,vuln-0028/vuln-function,True,True,False,[],['CVE-2019-16141'],[]
2025-05-27T20:59:02.434251+00:00,anthropic,claude-sonnet-4-20250514,vuln-0028/fixed-crate,True,True,False,[],['CVE-2019-16141'],[]
2025-05-27T20:59:14.265478+00:00,anthropic,claude-sonnet-4-20250514,vuln-0028/fixed-function,True,True,False,[],['CVE-2019-16141'],[]
2025-05-27T20:59:30.726034+00:00,anthropic,claude-sonnet-4-20250514,vuln-0033/vuln-crate,True,True,True,[],['CVE-2020-35869'],['CVE-2020-26235']
2025-05-27T20:59:44.778339+00:00,anthropic,claude-sonnet-4-20250514,vuln-0033/fixed-crate,True,True,True,[],['CVE-2020-35869'],['CVE-2020-35711']
