timestamp,llm_provider,llm_model,code_sample,existence_correct,cwe_tp,cwe_fp,cwe_fn,func_tp,func_fp,func_fn,line_tp,line_fp,line_fn
2025-05-27T20:51:37.141602+00:00,anthropic,claude-sonnet-4-20250514,vuln-0013/vuln-function,True,0,1,2,0,1,1,0,1,1
2025-05-27T20:51:45.390390+00:00,anthropic,claude-sonnet-4-20250514,vuln-0013/fixed-file,False,0,1,0,0,5,0,0,9,0
2025-05-27T20:51:49.520621+00:00,anthropic,claude-sonnet-4-20250514,vuln-0013/fixed-function,False,0,1,0,0,1,0,0,1,0
2025-05-27T20:51:53.938474+00:00,anthropic,claude-sonnet-4-20250514,vuln-0017/vuln-crate,True,0,3,1,0,2,1,0,2,2
2025-05-27T20:51:56.745464+00:00,anthropic,claude-sonnet-4-20250514,vuln-0017/vuln-function,True,1,0,0,1,0,0,1,0,1
2025-05-27T20:52:01.091206+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/vuln-crate,True,0,1,1,0,2,1,0,2,2
2025-05-27T20:52:18.939135+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/vuln-file,False,0,0,1,0,0,1,0,0,2
2025-05-27T20:52:24.536199+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/vuln-function,True,0,1,1,0,1,1,0,1,2
2025-05-27T20:52:30.271326+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/fixed-crate,False,0,1,0,0,2,0,0,2,0
2025-05-27T20:52:37.342888+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/fixed-file,False,0,1,0,0,6,0,0,5,0
2025-05-27T20:52:40.590950+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/fixed-function,False,0,1,0,0,1,0,0,1,0
2025-05-27T20:52:44.403250+00:00,anthropic,claude-sonnet-4-20250514,vuln-0024/vuln-crate,True,1,1,0,1,1,0,1,2,0
2025-05-27T20:52:47.986369+00:00,anthropic,claude-sonnet-4-20250514,vuln-0024/vuln-function,True,1,1,0,1,0,0,1,0,0
2025-05-27T20:52:51.188661+00:00,anthropic,claude-sonnet-4-20250514,vuln-0024/fixed-crate,False,0,3,0,0,1,0,0,1,0
2025-05-27T20:52:53.204144+00:00,anthropic,claude-sonnet-4-20250514,vuln-0024/fixed-function,True,0,0,0,0,0,0,0,0,0
2025-05-27T20:53:12.414737+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/vuln-crate,True,1,2,0,0,4,1,0,5,2
2025-05-27T20:53:17.355801+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/vuln-file,True,1,1,0,0,4,1,0,4,2
2025-05-27T20:53:21.930453+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/vuln-function,True,0,1,1,1,1,0,0,2,2
2025-05-27T20:53:38.619320+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/fixed-file,True,0,0,0,0,0,0,0,0,0
2025-05-27T20:53:42.154570+00:00,anthropic,claude-sonnet-4-20250514,vuln-0026/fixed-function,False,0,1,0,0,2,0,0,2,0
2025-05-27T20:53:50.145232+00:00,anthropic,claude-sonnet-4-20250514,vuln-0027/vuln-crate,True,0,1,1,0,2,3,0,3,3
2025-05-27T20:53:54.658816+00:00,anthropic,claude-sonnet-4-20250514,vuln-0027/vuln-file,True,0,1,1,0,1,3,0,2,3
2025-05-27T20:53:58.762685+00:00,anthropic,claude-sonnet-4-20250514,vuln-0027/fixed-crate,False,0,1,0,0,1,0,0,2,0
2025-05-27T20:54:02.587022+00:00,anthropic,claude-sonnet-4-20250514,vuln-0027/fixed-file,False,0,1,0,0,1,0,0,2,0
2025-05-27T20:54:05.586852+00:00,anthropic,claude-sonnet-4-20250514,vuln-0028/vuln-crate,False,0,0,1,0,0,1,0,0,2
2025-05-27T20:54:11.957150+00:00,anthropic,claude-sonnet-4-20250514,vuln-0028/vuln-function,True,0,1,1,1,0,0,2,0,0
2025-05-27T20:54:15.522498+00:00,anthropic,claude-sonnet-4-20250514,vuln-0028/fixed-crate,True,0,0,0,0,0,0,0,0,0
2025-05-27T20:54:18.926244+00:00,anthropic,claude-sonnet-4-20250514,vuln-0028/fixed-function,False,0,1,0,0,1,0,0,1,0
2025-05-27T20:54:36.921811+00:00,anthropic,claude-sonnet-4-20250514,vuln-0033/vuln-crate,True,0,1,1,0,3,1,0,5,1
